Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
Pos Con,,,
Max Conc,Exp Time,Temp,Cell Viab
10,30,27,0.93152411190243
10,30,27,1.1395186357756
10,30,27,1.0418184257182
10,60,27.1,1.0421911224391
10,60,27.1,0.96161363353498
10,60,27.1,1.0471087346602
10,60,27.1,0.96182069439879
10,60,27.1,0.98726581496694
Neg Con,,,
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,0.0034030268944874
1,5,23.9,-0.0052848117146665
1,5,23.9,0.0022129346950481
1,5,23.9,-0.0029409246092498
1,5,23.9,0.002146426048661
1,10,26.6,-0.0019296215468371
1,10,26.6,0.0042042862834284
1,10,26.6,0.002640056095293
1,10,26.6,-0.0014050928180951
1,10,26.6,0.0028669318329625
1,30,26.8,0.0050378126486418
1,30,26.8,-0.0004580289839911
1,30,26.8,-0.00048412810428287
1,30,26.8,0.0080139699534222
1,30,26.8,0.001947382086752
1,60,26.8,0.0034738378010508
1,60,26.8,0.0086976237810488
1,60,26.8,-0.00035546202266341
1,60,26.8,0.0063861125311796
1,60,26.8,0.0057360551561705
3,5,24.9,0.0026587055853367
3,5,24.9,0.0027941121749939
3,5,24.9,0.0018501158653926
3,5,24.9,0.0018403257804682
3,5,24.9,0.0025304383741877
3,10,25.5,1.5841065260311E-5
3,10,25.5,0.0028512755059659
3,10,25.5,0.00052908221938712
3,10,25.5,0.0043052511401122
3,10,25.5,0.0010868525495508
3,30,25,-0.00051028373011552
3,30,25,0.00092932159011774
3,30,25,0.0014820094535416
3,30,25,-0.0003856585923176
3,30,25,0.001987987643612
3,60,24.9,-0.00029190014728027
3,60,24.9,0.0041609226309816
3,60,24.9,0.0027703179802863
3,60,24.9,0.0022344826729848
3,60,24.9,0.0021460898632956
5,5,22.9,0.0036156510790759
5,5,22.9,0.0073564459920155
5,5,22.9,0.0085249162697385
5,5,22.9,0.01096078928361
5,5,22.9,0.0059159682277113
5,10,25.3,0.0013103595789491
5,10,25.3,-0.0055034137373073
5,10,25.3,-0.0018504383035311
5,10,25.3,0.0016815585789599
5,10,25.3,-0.00025642867345201
5,30,25.1,0.004200584933829
5,30,25.1,-0.0012494996178936
5,30,25.1,0.0081147840242859
5,30,25.1,0.0053654766277542
5,30,25.1,0.0031620237444261
5,60,24.3,0.0037307758087357
5,60,24.3,0.0058319253113405
5,60,24.3,0.004400902601526
5,60,24.3,0.0057266344433771
5,60,24.3,0.0091760948575463
7,5,24.1,0.0048649185227034
7,5,24.1,0.003771527483576
7,5,24.1,0.0033368512073565
7,5,24.1,0.0041152170959513
7,5,24.1,0.0015887962870696
7,10,26.5,0.0028444086456279
7,10,26.5,0.0020559957048128
7,10,26.5,0.0019456276297499
7,10,26.5,0.0013138099293493
7,10,26.5,8.4730021936493E-5
7,30,25.4,0.00068842750504888
7,30,25.4,0.0056007017027792
7,30,25.4,0.0044720246255109
7,30,25.4,0.0016043046309528
7,30,25.4,0.0037026819344517
7,60,25.15,0.0044478238789698
7,60,25.15,0.0028172623667588
7,60,25.15,0.0036035319762866
7,60,25.15,0.0024494921394578
7,60,25.15,0.0060371840237763
10,5,27,0.0046829067389129
10,5,27,-0.0023850008989912
10,5,27,-0.0010711516076459
10,5,27,-0.0024752421698483
10,5,27,-0.0024315421473007
10,10,27,0.0018701798087044
10,10,27,-0.00095458239959508
10,10,27,-6.5252563162753E-5
10,10,27,-0.0016648246249388
10,10,27,0.00026882024956652
10,30,27,-0.0024036498088202
10,30,27,0.0017473958663411
10,30,27,4.2492642446166E-5
10,30,27,-0.00049061459898591
10,30,27,-0.00019760013355284
10,60,27.1,0.00025882845689533
10,60,27.1,-0.00087708002308241
10,60,27.1,-0.0018480004028598
10,60,27.1,-0.001627262730525
10,60,27.1,-0.0047501421191428
Gly,,,
